order_id,customer_id,category,order_amount,delivery_delay_days,is_cod,customer_past_return_rate,product_weight_g,installments,is_returned
ORD_108274,CUST_1719,Apparel,1276.09,1,0,0.2279,472.6,6,1
ORD_112301,CUST_3484,Footwear,5213.6,1,0,0.4517,1387.9,1,1
ORD_105958,CUST_2537,Home & Kitchen,1961.37,7,1,0.1058,2024.4,1,0
ORD_106812,CUST_4882,Home & Kitchen,2538.65,1,1,0.2036,716.1,1,1
ORD_114449,CUST_4789,Beauty,1843.02,4,0,0.0149,1050.8,1,0
ORD_114562,CUST_2145,Home & Kitchen,3269.37,1,1,0.2342,2394.0,1,0
ORD_102837,CUST_1587,Footwear,545.12,2,0,0.3291,869.5,1,0
ORD_112457,CUST_4951,Apparel,1691.55,0,0,0.2127,1041.5,1,0
ORD_108638,CUST_2815,Footwear,1525.41,2,1,0.0623,2016.7,1,0
ORD_114004,CUST_2733,Electronics,1648.87,1,0,0.0198,1657.8,1,0
ORD_100171,CUST_3146,Apparel,1279.44,1,0,0.2619,1006.1,1,0
ORD_113772,CUST_1280,Home & Kitchen,1529.09,1,0,0.1494,2955.6,6,1
ORD_101440,CUST_1615,Beauty,3888.78,2,0,0.0445,1564.3,1,0
ORD_100868,CUST_2155,Home & Kitchen,1321.09,2,1,0.0168,1510.5,3,0
ORD_114412,CUST_3384,Footwear,426.14,2,0,0.1477,2519.7,2,0
ORD_110673,CUST_3371,Home & Kitchen,1428.02,0,1,0.1017,1038.6,1,1
ORD_110379,CUST_2094,Footwear,485.91,1,1,0.2191,2196.5,2,0
ORD_102081,CUST_3050,Electronics,3215.17,0,0,0.2966,1917.9,2,0
ORD_101378,CUST_3060,Home & Kitchen,1238.31,3,1,0.3991,3048.3,1,0
ORD_108565,CUST_4404,Apparel,5123.09,0,1,0.2442,878.1,12,0
ORD_114408,CUST_3685,Footwear,525.28,7,1,0.1455,2232.2,1,0
ORD_114635,CUST_3750,Footwear,2133.67,2,0,0.3504,1177.2,1,0
ORD_102397,CUST_4328,Apparel,851.48,1,0,0.3193,2924.9,2,0
ORD_112372,CUST_1176,Apparel,3755.45,0,1,0.1601,2934.0,1,1
ORD_113636,CUST_4137,Electronics,487.94,0,0,0.2256,268.1,1,0
ORD_113155,CUST_2386,Electronics,349.25,1,1,0.3492,645.6,1,0
ORD_107901,CUST_2362,Home & Kitchen,1793.98,0,1,0.0644,2425.7,1,0
ORD_113946,CUST_2800,Electronics,1016.11,0,1,0.2712,2987.1,1,0
ORD_103818,CUST_2141,Apparel,875.54,0,1,0.258,1874.6,1,0
ORD_114082,CUST_2758,Beauty,984.35,2,1,0.1406,931.3,1,1
ORD_102870,CUST_2347,Apparel,2008.52,7,0,0.0882,3380.5,12,0
ORD_111289,CUST_3307,Apparel,351.18,1,1,0.0368,664.1,1,0
ORD_112357,CUST_2299,Home & Kitchen,366.92,0,0,0.4164,2902.1,2,1
ORD_106888,CUST_1782,Beauty,852.59,0,0,0.2237,3370.5,6,0
ORD_109727,CUST_4887,Electronics,5253.58,3,1,0.0818,3313.4,1,0
ORD_114993,CUST_2443,Home & Kitchen,437.2,2,1,0.1276,1518.2,1,0
ORD_108748,CUST_4296,Apparel,2261.61,2,0,0.1922,1761.8,1,0
ORD_111962,CUST_3914,Apparel,4501.77,1,0,0.1802,2910.2,1,1
ORD_101696,CUST_1054,Apparel,3484.75,0,1,0.2316,1582.8,2,0
ORD_102033,CUST_4029,Home & Kitchen,454.11,0,0,0.2849,1074.3,1,0
ORD_113867,CUST_4281,Home & Kitchen,1686.29,0,1,0.116,1734.4,1,0
ORD_103536,CUST_2343,Home & Kitchen,2213.08,0,1,0.2041,1049.8,3,0
ORD_109184,CUST_1973,Apparel,1016.14,10,0,0.1647,2601.3,1,1
ORD_104171,CUST_4737,Beauty,391.17,3,1,0.1506,2679.7,1,0
ORD_108701,CUST_4108,Beauty,1717.09,0,0,0.0174,939.9,1,0
ORD_109860,CUST_4512,Beauty,4083.67,1,0,0.2865,3033.7,1,0
ORD_110734,CUST_4957,Beauty,598.86,2,1,0.0804,1990.2,1,0
ORD_113933,CUST_3801,Beauty,417.9,0,1,0.3449,311.7,1,0
ORD_105028,CUST_1436,Apparel,547.5,3,0,0.2534,2460.5,1,0
ORD_109318,CUST_3568,Footwear,2492.74,2,1,0.1238,2865.8,3,0
ORD_109179,CUST_4418,Apparel,3321.05,0,0,0.1994,1342.4,2,0
ORD_102913,CUST_4015,Electronics,2124.29,0,0,0.11,1316.5,6,0
ORD_105221,CUST_1355,Apparel,2876.81,0,1,0.3411,3082.5,1,0
ORD_101983,CUST_2817,Apparel,4938.85,0,0,0.3428,2469.9,1,0
ORD_110102,CUST_2959,Apparel,1047.64,2,1,0.2838,3190.9,1,0
ORD_108644,CUST_4780,Beauty,954.06,0,0,0.3189,569.0,2,0
ORD_107170,CUST_4072,Electronics,409.85,3,1,0.204,369.5,3,0
ORD_108312,CUST_1797,Electronics,560.21,1,1,0.1818,3037.8,1,0
ORD_108777,CUST_1295,Beauty,3006.05,0,0,0.2552,3037.1,1,0
ORD_110235,CUST_1897,Beauty,447.15,0,1,0.0171,1146.5,1,1
ORD_106819,CUST_1925,Footwear,796.27,1,0,0.0854,1853.6,1,0
ORD_112282,CUST_3547,Footwear,537.12,0,0,0.3509,3356.6,1,1
ORD_106578,CUST_3732,Apparel,332.76,3,1,0.0428,2735.5,3,0
ORD_113750,CUST_1228,Electronics,329.58,0,1,0.3491,2350.6,1,1
ORD_105021,CUST_4302,Apparel,1601.96,0,0,0.3817,808.2,1,1
ORD_102486,CUST_1213,Beauty,1822.19,3,1,0.2028,1240.8,1,0
ORD_100014,CUST_3135,Apparel,2157.06,1,1,0.2533,674.3,2,1
ORD_107629,CUST_3053,Beauty,8385.98,2,1,0.1888,2683.0,1,0
ORD_112475,CUST_2880,Electronics,1524.95,0,1,0.2842,1035.3,1,1
ORD_103475,CUST_4897,Footwear,517.98,4,1,0.2829,557.5,1,0
ORD_112259,CUST_4841,Home & Kitchen,2703.93,1,1,0.2494,2701.1,1,0
ORD_110293,CUST_1164,Electronics,1197.65,0,1,0.2123,1313.5,6,0
ORD_107665,CUST_2216,Apparel,3380.06,1,0,0.2729,547.3,2,0
ORD_104953,CUST_1140,Apparel,462.82,0,1,0.1253,538.6,1,1
ORD_102620,CUST_1158,Apparel,787.04,0,1,0.1695,953.5,1,1
ORD_109945,CUST_2769,Beauty,3664.39,0,0,0.1081,2636.8,1,0
ORD_104278,CUST_2138,Electronics,1135.15,2,1,0.2173,491.5,1,0
ORD_102174,CUST_2933,Apparel,1176.67,3,0,0.1593,1533.5,3,0
ORD_107124,CUST_2496,Beauty,312.58,5,0,0.2431,1086.6,1,1
ORD_111936,CUST_4180,Electronics,2632.32,3,1,0.3562,3462.8,1,1
ORD_109168,CUST_2105,Home & Kitchen,692.3,1,0,0.1754,2413.6,1,0
ORD_106871,CUST_2938,Electronics,2339.84,1,0,0.3156,2346.1,1,0
ORD_102099,CUST_4960,Beauty,1039.98,0,1,0.3824,596.4,1,0
ORD_112179,CUST_2220,Home & Kitchen,1280.18,0,1,0.2325,944.8,2,0
ORD_109996,CUST_4879,Electronics,895.49,0,0,0.3607,759.5,12,0
ORD_110671,CUST_2506,Apparel,1362.35,0,0,0.2444,1415.1,1,0
ORD_111608,CUST_3702,Electronics,1568.64,7,1,0.0176,428.1,2,0
ORD_113274,CUST_2088,Home & Kitchen,5051.98,0,1,0.1789,395.8,1,0
ORD_105546,CUST_4906,Footwear,628.89,0,1,0.2166,471.6,1,1
ORD_114044,CUST_3040,Apparel,1477.51,0,0,0.4198,2846.0,1,1
ORD_104220,CUST_4247,Electronics,816.41,0,0,0.3078,1573.6,1,0
ORD_103650,CUST_4678,Home & Kitchen,596.23,1,0,0.1575,1781.7,1,1
ORD_107426,CUST_2991,Home & Kitchen,1982.41,0,1,0.2386,685.5,1,0
ORD_105481,CUST_1929,Apparel,476.91,0,0,0.4805,1406.4,1,1
ORD_102212,CUST_4020,Electronics,1826.13,3,0,0.0483,2752.9,1,0
ORD_108879,CUST_3062,Footwear,364.14,0,1,0.2586,263.7,1,0
ORD_114335,CUST_4412,Apparel,744.44,0,1,0.1167,2390.9,1,0
ORD_105283,CUST_4805,Apparel,964.28,2,0,0.155,2118.9,1,0
ORD_105673,CUST_2349,Apparel,1572.69,0,1,0.2114,210.4,1,0
ORD_109373,CUST_2301,Apparel,939.64,2,0,0.4113,759.6,2,0
ORD_101388,CUST_2994,Apparel,475.38,2,1,0.0907,1163.9,1,0
ORD_109568,CUST_1608,Apparel,3227.71,4,0,0.101,1711.8,1,0
ORD_112720,CUST_3700,Home & Kitchen,946.75,1,1,0.1872,1002.2,12,1
ORD_113843,CUST_1663,Beauty,338.15,0,1,0.1927,2539.3,1,0
ORD_102599,CUST_1661,Home & Kitchen,1916.8,0,1,0.1737,1977.6,1,0
ORD_112058,CUST_1242,Footwear,307.18,0,1,0.2889,1982.9,1,1
ORD_103304,CUST_3529,Home & Kitchen,554.72,0,0,0.3436,1190.0,6,0
ORD_107596,CUST_4575,Footwear,928.5,1,0,0.1785,2026.5,3,0
ORD_110094,CUST_2244,Apparel,433.59,0,0,0.063,2928.9,3,0
ORD_103664,CUST_2653,Footwear,3098.39,0,1,0.1662,3029.7,1,0
ORD_112286,CUST_2823,Apparel,8918.55,1,1,0.076,589.3,3,1
ORD_101407,CUST_2570,Apparel,439.3,0,1,0.3013,2362.2,1,0
ORD_100830,CUST_1234,Beauty,1288.14,0,1,0.1494,2040.6,1,0
ORD_110288,CUST_4155,Home & Kitchen,1336.24,0,1,0.3102,870.2,1,1
ORD_110317,CUST_1579,Electronics,1604.25,1,1,0.1391,942.5,6,1
ORD_109736,CUST_3838,Apparel,4496.05,0,1,0.1369,1496.3,1,1
ORD_105368,CUST_4431,Apparel,702.14,0,1,0.2827,406.2,2,1
ORD_105157,CUST_1532,Electronics,1820.57,1,0,0.1117,3167.0,1,0
ORD_105585,CUST_2424,Electronics,564.9,0,1,0.1896,350.2,1,0
ORD_103450,CUST_4298,Footwear,1455.73,0,1,0.2012,2813.9,1,0
ORD_104460,CUST_4451,Apparel,1054.75,10,0,0.2109,1551.7,1,1
ORD_111989,CUST_3291,Apparel,1865.28,10,0,0.3585,1758.4,2,0
ORD_110923,CUST_1188,Footwear,2931.4,0,1,0.1938,1670.4,1,0
ORD_113402,CUST_4224,Beauty,2131.51,3,0,0.0871,931.4,1,1
ORD_105196,CUST_1951,Beauty,2674.42,0,1,0.1581,2878.6,1,0
ORD_113186,CUST_2646,Apparel,1497.62,0,1,0.2042,3015.3,1,0
ORD_108361,CUST_2211,Footwear,1503.96,0,0,0.1376,2559.5,3,0
ORD_107001,CUST_3491,Home & Kitchen,1200.06,3,1,0.0784,2722.5,3,0
ORD_113127,CUST_3286,Apparel,382.54,1,0,0.2478,1014.2,3,0
ORD_103828,CUST_1398,Home & Kitchen,1205.88,1,1,0.0891,2650.7,1,0
ORD_100073,CUST_4417,Electronics,3277.99,0,0,0.1905,798.8,1,0
ORD_110870,CUST_4110,Home & Kitchen,637.44,0,0,0.2848,1834.7,1,0
ORD_106480,CUST_1670,Home & Kitchen,409.19,1,1,0.4904,1604.9,1,1
ORD_103161,CUST_1661,Footwear,765.67,1,0,0.1147,2211.4,1,0
ORD_113250,CUST_2702,Apparel,2467.31,3,0,0.0279,3060.7,1,0
ORD_100837,CUST_1953,Apparel,1151.15,0,1,0.2531,2274.6,3,0
ORD_105102,CUST_2855,Electronics,1555.02,3,1,0.0672,3479.8,1,0
ORD_100160,CUST_1200,Footwear,1608.29,0,1,0.2376,1505.8,1,1
ORD_104388,CUST_4940,Apparel,1440.68,3,0,0.426,287.3,1,0
ORD_111184,CUST_2600,Apparel,726.08,0,1,0.2135,3264.3,1,0
ORD_108940,CUST_1790,Apparel,1022.4,0,0,0.2489,1601.0,12,0
ORD_111088,CUST_3624,Electronics,809.03,0,0,0.2295,1505.6,1,0
ORD_101726,CUST_3626,Apparel,2248.74,0,1,0.4906,1212.8,12,1
ORD_102951,CUST_1406,Footwear,1760.21,3,1,0.2521,3466.6,1,0
ORD_114882,CUST_3392,Home & Kitchen,534.94,0,0,0.2538,1323.8,1,0
ORD_114958,CUST_2996,Electronics,836.93,3,1,0.0722,535.1,1,0
ORD_104313,CUST_4693,Apparel,336.2,1,1,0.0736,620.0,6,1
ORD_104670,CUST_2591,Apparel,653.28,0,1,0.0927,303.1,1,0
ORD_102100,CUST_4415,Footwear,1654.7,0,1,0.1974,1385.9,2,1
ORD_112581,CUST_3696,Footwear,487.95,0,1,0.1195,419.6,3,0
ORD_101620,CUST_1954,Beauty,1620.95,3,0,0.2129,2144.4,3,1
ORD_102621,CUST_2977,Home & Kitchen,1609.05,0,1,0.0891,2931.1,12,0
ORD_102541,CUST_2439,Apparel,1106.24,1,0,0.3262,2167.2,12,1
ORD_112882,CUST_4440,Apparel,644.97,7,1,0.3205,506.1,1,1
ORD_104772,CUST_2439,Home & Kitchen,438.19,0,1,0.0655,2697.6,1,0
ORD_114009,CUST_2276,Beauty,1850.58,10,1,0.1969,1517.9,2,0
ORD_113837,CUST_1718,Footwear,886.71,2,0,0.332,1476.4,1,0
ORD_108352,CUST_1380,Footwear,747.02,1,1,0.0608,713.7,1,0
ORD_100115,CUST_2016,Electronics,770.29,3,0,0.0477,2048.9,1,1
ORD_105639,CUST_2920,Footwear,1172.58,0,1,0.0801,1285.5,3,0
ORD_111136,CUST_3441,Footwear,2417.34,0,1,0.265,260.2,1,1
ORD_108584,CUST_3999,Beauty,1714.48,2,0,0.2131,3342.4,1,1
ORD_110058,CUST_3591,Electronics,866.49,3,1,0.1108,498.6,1,0
ORD_111562,CUST_4514,Electronics,527.46,0,0,0.0666,684.7,12,0
ORD_105273,CUST_3151,Home & Kitchen,1186.12,0,0,0.2437,323.2,1,0
ORD_102728,CUST_4019,Apparel,596.67,2,1,0.0796,753.3,1,0
ORD_113264,CUST_1545,Home & Kitchen,1713.12,0,1,0.3461,315.1,1,1
ORD_107359,CUST_1249,Footwear,487.77,2,0,0.1546,2368.7,1,0
ORD_113490,CUST_1002,Home & Kitchen,1120.84,0,1,0.2294,1037.0,12,0
ORD_101839,CUST_4045,Electronics,4063.93,3,1,0.1871,2177.5,1,1
ORD_112574,CUST_2524,Home & Kitchen,382.12,0,1,0.0367,670.1,6,0
ORD_104296,CUST_2682,Apparel,1572.48,0,1,0.111,2520.9,6,0
ORD_103397,CUST_2764,Footwear,871.81,0,0,0.3072,2581.5,1,0
ORD_103393,CUST_3139,Beauty,4847.85,0,0,0.0802,666.0,3,0
ORD_111725,CUST_3784,Electronics,687.1,0,0,0.531,636.7,3,0
ORD_114303,CUST_2088,Footwear,8963.8,0,1,0.1777,813.8,1,0
ORD_102305,CUST_2435,Beauty,1136.56,0,0,0.0315,3318.9,1,0
ORD_110592,CUST_2643,Apparel,916.08,0,1,0.27,2897.9,1,0
ORD_111318,CUST_4533,Apparel,1966.3,4,1,0.0662,2347.4,1,1
ORD_108762,CUST_1681,Footwear,473.68,0,0,0.5463,2798.0,6,1
ORD_105928,CUST_2415,Footwear,630.47,0,0,0.1084,227.0,1,1
ORD_104876,CUST_4802,Electronics,1810.22,3,0,0.3595,1825.5,1,0
ORD_102279,CUST_2985,Home & Kitchen,4716.46,0,1,0.2467,1561.5,1,0
ORD_112104,CUST_2738,Apparel,800.96,5,1,0.0776,2560.9,2,0
ORD_106187,CUST_4074,Electronics,2082.54,1,1,0.2389,2008.0,1,0
ORD_111203,CUST_2487,Footwear,322.67,0,1,0.1531,729.9,3,0
ORD_104477,CUST_1700,Apparel,2223.21,1,1,0.3553,671.6,1,1
ORD_101764,CUST_3747,Apparel,460.15,2,1,0.2165,374.2,1,0
ORD_110515,CUST_3480,Apparel,1972.03,0,0,0.3072,834.6,2,1
ORD_111454,CUST_1701,Footwear,421.49,0,1,0.3118,2595.8,2,1
ORD_101878,CUST_1028,Apparel,555.49,0,1,0.1233,2026.0,6,0
ORD_102177,CUST_2290,Footwear,634.24,3,1,0.2839,1045.3,2,0
ORD_105773,CUST_1508,Electronics,506.62,2,0,0.16,1996.6,6,0
ORD_102447,CUST_2259,Home & Kitchen,2885.7,0,1,0.3175,1806.9,1,1
ORD_107713,CUST_2960,Home & Kitchen,3028.12,1,1,0.3321,1876.7,3,1
ORD_106492,CUST_3361,Home & Kitchen,830.04,0,0,0.0611,2996.7,1,0
ORD_110101,CUST_2510,Electronics,4427.45,3,0,0.0581,251.0,1,0
ORD_106417,CUST_3989,Electronics,503.74,4,1,0.0887,2924.5,2,0
ORD_103134,CUST_4610,Apparel,790.97,0,0,0.1768,1133.3,6,1
ORD_103767,CUST_1335,Home & Kitchen,5042.88,2,1,0.3043,1454.0,1,0
ORD_101601,CUST_1116,Apparel,848.77,3,1,0.3025,1115.9,3,0
ORD_114400,CUST_1463,Home & Kitchen,2002.21,1,0,0.3226,717.5,6,0
ORD_110407,CUST_2410,Footwear,1210.73,0,1,0.1019,1848.8,1,0
ORD_109906,CUST_2865,Apparel,784.4,0,1,0.2528,3216.2,2,0
ORD_102618,CUST_3909,Home & Kitchen,2335.63,0,0,0.1026,783.8,1,0
ORD_110730,CUST_1969,Apparel,3606.13,3,1,0.1647,2392.9,3,0
ORD_105982,CUST_2437,Home & Kitchen,2871.18,1,0,0.15,2478.3,6,0
ORD_101656,CUST_1326,Footwear,1434.59,3,1,0.1313,3135.9,6,0
ORD_114326,CUST_4486,Electronics,1971.87,1,1,0.1559,471.7,1,1
ORD_101865,CUST_3681,Footwear,1665.41,0,0,0.0687,2803.0,3,0
ORD_108551,CUST_2923,Home & Kitchen,969.3,0,1,0.2444,444.7,1,1
ORD_100620,CUST_3849,Apparel,649.39,3,1,0.0938,3351.9,1,0
ORD_103267,CUST_1072,Electronics,2934.46,2,0,0.1333,2331.1,12,0
ORD_104475,CUST_2712,Electronics,1339.06,4,1,0.0444,3048.2,1,0
ORD_110453,CUST_1573,Footwear,1492.43,2,1,0.048,944.8,1,0
ORD_106493,CUST_2892,Apparel,1048.09,1,1,0.1849,725.5,6,0
ORD_102158,CUST_3466,Home & Kitchen,1585.61,5,1,0.2937,2848.5,3,0
ORD_111950,CUST_3555,Electronics,947.56,1,1,0.1956,829.0,1,0
ORD_108198,CUST_1652,Apparel,1151.62,1,0,0.183,365.9,1,0
ORD_102160,CUST_1849,Electronics,1318.53,0,1,0.0982,2161.2,1,0
ORD_108730,CUST_2944,Footwear,7441.82,0,0,0.0949,2507.7,1,0
ORD_107283,CUST_3947,Home & Kitchen,401.05,0,0,0.1303,2300.0,1,0
ORD_104440,CUST_3007,Home & Kitchen,3112.85,10,1,0.0206,2162.3,3,1
ORD_110896,CUST_2728,Apparel,1831.79,0,1,0.0791,3486.0,1,0
ORD_104263,CUST_2336,Apparel,643.76,1,0,0.127,1367.3,1,0
ORD_113873,CUST_4175,Footwear,653.58,5,0,0.1205,3189.3,6,0
ORD_114984,CUST_4148,Electronics,1494.12,0,1,0.3324,2711.6,1,0
ORD_108707,CUST_2191,Apparel,5318.39,1,1,0.1241,1000.7,1,0
ORD_103375,CUST_1819,Home & Kitchen,540.07,1,0,0.3202,490.6,1,1
ORD_108833,CUST_2761,Footwear,1217.49,0,0,0.0573,757.4,1,0
ORD_112126,CUST_3652,Apparel,7466.96,2,1,0.444,926.1,1,1
ORD_102636,CUST_1607,Electronics,1329.68,0,0,0.1551,1499.8,1,0
ORD_110190,CUST_4134,Footwear,372.36,3,0,0.2598,488.2,1,0
ORD_113751,CUST_2598,Footwear,1848.94,3,1,0.1012,934.7,1,0
ORD_104988,CUST_2146,Home & Kitchen,362.92,0,1,0.0863,175.3,1,0
ORD_101126,CUST_4472,Electronics,784.28,1,1,0.2641,650.6,1,0
ORD_109963,CUST_3305,Footwear,309.09,0,1,0.1087,3494.4,3,0
ORD_104936,CUST_1018,Beauty,730.07,5,1,0.4318,1359.6,1,0
ORD_106937,CUST_4373,Home & Kitchen,780.24,0,0,0.1711,624.5,1,0
ORD_114429,CUST_3646,Footwear,729.52,1,1,0.0614,1532.5,1,0
ORD_111638,CUST_4394,Apparel,529.86,1,0,0.1459,1164.2,3,0
ORD_111138,CUST_1977,Apparel,384.08,0,0,0.1734,2818.8,1,0
ORD_110855,CUST_3785,Apparel,638.01,0,1,0.1676,2740.8,6,0
ORD_114086,CUST_2715,Electronics,3021.48,2,0,0.3347,1096.7,1,0
ORD_111837,CUST_2773,Electronics,4178.77,0,1,0.0376,1761.5,3,0
ORD_109707,CUST_4993,Home & Kitchen,1076.99,0,1,0.1737,1765.8,1,0
ORD_104003,CUST_3657,Apparel,1306.33,4,0,0.2199,2718.0,6,0
ORD_103440,CUST_1628,Home & Kitchen,583.81,0,1,0.22,365.6,3,0
ORD_109376,CUST_4986,Footwear,983.57,0,1,0.3643,1365.7,6,1
ORD_113956,CUST_1350,Apparel,1157.75,0,1,0.2684,3418.0,3,0
ORD_103257,CUST_4229,Apparel,1088.51,7,0,0.1629,2309.1,3,0
ORD_110654,CUST_2552,Footwear,2170.59,0,0,0.0339,2819.8,2,0
ORD_101411,CUST_3965,Electronics,1814.96,4,1,0.4389,2560.1,1,0
ORD_105644,CUST_1039,Electronics,872.85,2,0,0.3756,2275.1,3,1
ORD_103791,CUST_1541,Home & Kitchen,923.07,1,0,0.3619,1818.3,12,0
ORD_108662,CUST_2784,Apparel,3130.98,0,1,0.2224,236.2,1,0
ORD_104792,CUST_3530,Electronics,2519.29,0,1,0.0994,2148.7,6,0
ORD_111794,CUST_4279,Apparel,619.14,2,0,0.3159,1120.7,2,1
ORD_103174,CUST_3493,Electronics,1236.48,1,0,0.2277,3187.3,1,0
ORD_113954,CUST_3836,Electronics,2786.06,0,0,0.2982,1221.6,1,0
ORD_104556,CUST_2681,Footwear,766.96,0,0,0.1163,1428.2,1,0
ORD_106846,CUST_2828,Footwear,583.58,0,0,0.1489,2350.2,3,0
ORD_102735,CUST_4192,Apparel,887.4,4,0,0.0914,2070.4,1,0
ORD_109147,CUST_2384,Apparel,1133.62,1,1,0.3379,3254.0,1,1
ORD_103699,CUST_3278,Footwear,2499.85,1,1,0.1607,1341.0,1,0
ORD_101443,CUST_4762,Footwear,1520.22,0,1,0.1416,3246.7,12,0
ORD_100778,CUST_3109,Electronics,1735.08,1,0,0.1454,1911.9,6,1
ORD_100606,CUST_1740,Electronics,3082.01,3,1,0.1657,1802.3,1,0
ORD_104399,CUST_1481,Footwear,334.16,0,1,0.2969,2752.0,12,1
ORD_106448,CUST_1220,Electronics,683.6,4,1,0.166,609.3,1,0
ORD_111721,CUST_2049,Footwear,755.91,2,0,0.2354,2722.0,1,0
ORD_108483,CUST_1721,Electronics,1547.33,0,1,0.3576,376.6,1,0
ORD_103542,CUST_4291,Apparel,2072.37,2,1,0.2381,2012.7,1,0
ORD_106864,CUST_4339,Apparel,3007.58,1,0,0.2044,2091.7,1,0
ORD_102983,CUST_4215,Apparel,430.18,0,1,0.1227,412.0,1,0
ORD_112527,CUST_3908,Apparel,452.59,0,1,0.1636,3292.8,1,1
ORD_105708,CUST_4256,Electronics,1702.02,1,1,0.1881,3327.5,1,0
ORD_101625,CUST_1663,Footwear,300.31,2,0,0.4226,2978.2,12,1
ORD_103651,CUST_2486,Apparel,612.47,1,1,0.0401,2620.6,1,0
ORD_106272,CUST_3700,Beauty,1398.28,4,1,0.1944,2672.6,1,0
ORD_112396,CUST_2438,Home & Kitchen,1440.45,0,1,0.1854,1420.9,1,1
ORD_100257,CUST_4748,Apparel,2857.31,0,0,0.1339,794.9,1,0
ORD_106502,CUST_4426,Apparel,372.99,1,1,0.1446,2301.9,1,0
ORD_100345,CUST_1488,Footwear,599.12,0,1,0.0945,2711.7,1,0
ORD_103845,CUST_1972,Apparel,332.37,0,1,0.1302,378.1,1,0
ORD_114663,CUST_3944,Footwear,7276.96,0,0,0.1593,713.5,1,0
ORD_110798,CUST_3180,Electronics,552.82,0,1,0.0468,3150.8,2,0
ORD_107767,CUST_1826,Apparel,8350.08,7,0,0.2092,2392.0,1,1
ORD_103322,CUST_4603,Footwear,373.98,4,1,0.2219,1603.7,1,1
ORD_110184,CUST_4592,Apparel,1143.81,1,0,0.1278,2667.9,1,1
ORD_105632,CUST_4565,Apparel,320.83,1,0,0.2097,1854.7,1,0
ORD_107470,CUST_3749,Beauty,1188.54,1,1,0.2095,2848.8,1,0
ORD_110467,CUST_1428,Footwear,299.98,0,1,0.4145,2243.6,3,1
ORD_103826,CUST_2070,Footwear,2471.96,0,0,0.1207,2749.3,2,1
ORD_111263,CUST_4145,Apparel,2614.31,1,0,0.3627,2023.3,1,1
ORD_113528,CUST_3698,Electronics,698.07,1,1,0.1626,2948.5,1,0
ORD_107053,CUST_3655,Apparel,801.84,0,1,0.2242,1350.9,1,0
ORD_108747,CUST_4534,Electronics,599.96,1,0,0.4683,238.8,1,0
ORD_109335,CUST_4440,Apparel,1449.23,2,0,0.1146,1101.6,2,0
ORD_112339,CUST_4023,Beauty,484.92,2,1,0.2114,803.4,3,0
ORD_106773,CUST_2749,Apparel,1370.81,2,0,0.2307,3368.0,3,0
ORD_108564,CUST_3381,Apparel,307.12,0,1,0.2372,1395.7,3,1
ORD_106175,CUST_4285,Apparel,908.42,0,0,0.1601,2461.3,6,1
ORD_112207,CUST_2064,Footwear,2062.13,0,1,0.2805,795.3,1,0
ORD_105209,CUST_2827,Apparel,703.02,0,0,0.1132,2360.1,1,0
ORD_108709,CUST_1293,Electronics,1405.85,0,1,0.0819,2793.4,1,0
ORD_105117,CUST_3958,Beauty,2375.9,10,0,0.24,2924.7,1,0
ORD_114188,CUST_1138,Footwear,2088.88,0,0,0.1799,2525.1,1,1
ORD_105874,CUST_1112,Home & Kitchen,532.93,0,0,0.097,1935.2,1,0
ORD_106945,CUST_4199,Home & Kitchen,1317.95,0,1,0.2677,681.6,3,0
ORD_106381,CUST_4278,Beauty,2266.78,0,0,0.206,2919.6,1,0
ORD_112709,CUST_1889,Electronics,1128.42,5,1,0.1001,3116.9,12,0
ORD_106093,CUST_1943,Home & Kitchen,423.67,0,1,0.1737,2438.6,1,1
ORD_107132,CUST_1912,Apparel,941.06,2,0,0.2368,2078.6,1,0
ORD_104562,CUST_1593,Apparel,299.15,0,1,0.2421,1192.9,1,1
ORD_108219,CUST_1298,Home & Kitchen,326.18,0,1,0.2026,1379.3,1,0
ORD_114900,CUST_1945,Footwear,752.68,0,1,0.2392,989.2,2,0
ORD_111644,CUST_4670,Footwear,1788.86,0,1,0.2313,1250.9,1,0
ORD_108392,CUST_2436,Apparel,863.1,0,1,0.1836,346.6,1,1
ORD_112187,CUST_2618,Electronics,419.59,1,0,0.2124,960.3,1,0
ORD_100153,CUST_2796,Footwear,906.87,0,1,0.0984,1066.1,2,0
ORD_104050,CUST_3651,Apparel,1404.34,2,1,0.2011,2883.5,1,0
ORD_103078,CUST_2546,Apparel,2875.71,7,1,0.2741,2360.4,1,1
ORD_104094,CUST_4668,Apparel,3630.72,0,0,0.1897,1496.2,1,0
ORD_108207,CUST_3924,Apparel,1240.65,1,0,0.2323,2904.4,2,0
ORD_104653,CUST_4146,Beauty,1215.31,1,1,0.1758,379.6,1,0
ORD_106973,CUST_1971,Footwear,1524.13,2,1,0.1794,2595.3,6,1
ORD_107256,CUST_1976,Apparel,309.64,0,0,0.016,3062.9,1,0
ORD_105211,CUST_4074,Home & Kitchen,1129.45,0,0,0.2839,3019.8,3,0
ORD_102970,CUST_2357,Beauty,2599.08,0,1,0.2083,3153.2,1,0
ORD_109064,CUST_4183,Home & Kitchen,1091.23,0,1,0.2158,194.8,1,0
ORD_102054,CUST_4487,Footwear,1128.82,5,1,0.0585,3184.8,12,0
